review_id,reviewer_id,book_id,rating
5171465,51779,RR774,5
5173989,51828,RR774,5
5178051,51831,RR774,4
5177163,51834,RR774,5
5179154,51845,RR774,5
5179457,51851,RR774,3
5181556,51871,RR774,5
5190161,51962,RR774,4
5192738,51965,RR774,4
5190566,51971,RR774,4
5194941,51990,RR774,5
5209256,52148,RR774,5
5209657,52153,RR774,4
5212639,52165,RR774,5
5209984,52183,RR774,4
5214280,52222,RR774,5
5215175,52226,RR774,5
5215480,52234,RR774,3
5219944,52243,RR774,3
5217478,52252,RR774,4
5219372,52265,RR774,5
5220068,52268,RR774,5
5218988,52277,RR774,4
5223345,52278,RR774,4
5223547,52282,RR774,3
5225342,52295,RR774,5
5226037,52297,RR774,4
5228332,52315,RR774,5
5225569,52324,RR774,3
5235748,52405,RR774,4
5237470,52444,RR774,3
5239672,52468,RR774,4
5251059,52569,RR774,5
5258181,52662,RR774,3
5263433,52667,RR774,5
5263558,52693,RR774,4
5269533,52728,RR774,5
5273288,52820,RR774,3
5278447,52831,RR774,5
5310288,53190,RR774,5
5317233,53205,RR774,5
5318249,53231,RR774,5
5316970,53239,RR774,5
5321034,53244,RR774,4
5320540,53245,RR774,5
-1739,22,SE355,4
4689,135,SE355,5
26356,319,SE355,4
29081,371,SE355,4
37649,425,SE355,4
43270,502,SE355,4
42985,514,SE355,4
47747,524,SE355,4
65635,691,SE355,5
61579,694,SE355,4
65154,705,SE355,4
68360,743,SE355,4
74481,825,SE355,4
78582,867,SE355,5
83074,904,SE355,2
109244,1136,SE355,4
110573,1178,SE355,3
113955,1194,SE355,4
115150,1201,SE355,4
114978,1227,SE355,5
117471,1245,SE355,4
135855,1413,SE355,5
176841,1809,SE355,4
188437,1921,SE355,4
194353,1996,SE355,5
206672,2138,SE355,5
226784,2351,SE355,4
242231,2453,SE355,4
244339,2482,SE355,5
246859,2527,SE355,5
248385,2568,SE355,5
252860,2588,SE355,4
262078,2698,SE355,5
278351,2834,SE355,5
298248,3030,SE355,4
307586,3161,SE355,4
328935,3324,SE355,5
328576,3361,SE355,4
335633,3389,SE355,4
335265,3417,SE355,5
340834,3442,SE355,3
345858,3516,SE355,4
356246,3608,SE355,4
356960,3629,SE355,5
359277,3669,SE355,4
373339,3772,SE355,4
376865,3833,SE355,4
384832,3880,SE355,3
394165,4006,SE355,2
402251,4073,SE355,5
428063,4343,SE355,3
428768,4355,SE355,5
436680,4446,SE355,4
440188,4489,SE355,4
448643,4529,SE355,4
449068,4558,SE355,3
452976,4605,SE355,5
463257,4689,SE355,5
464847,4695,SE355,3
462977,4706,SE355,5
477287,4859,SE355,4
482566,4891,SE355,3
508461,5145,SE355,4
513763,5200,SE355,3
526251,5313,SE355,5
541761,5478,SE355,5
550563,5568,SE355,4
560754,5661,SE355,5
579250,5842,SE355,5
608435,6119,SE355,4
608577,6162,SE355,4
621038,6248,SE355,5
628568,6353,SE355,4
631554,6369,SE355,5
633357,6390,SE355,4
640288,6490,SE355,5
648346,6529,SE355,5
648357,6540,SE355,4
648274,6556,SE355,4
656836,6604,SE355,4
664142,6683,SE355,4
672239,6761,SE355,5
680630,6836,SE355,5
678079,6859,SE355,5
685032,6882,SE355,4
690069,6969,SE355,4
698038,7018,SE355,5
697446,7020,SE355,5
700171,7072,SE355,5
700273,7075,SE355,5
710632,7138,SE355,4
721867,7285,SE355,5
736758,7425,SE355,3
743081,7511,SE355,4
749540,7535,SE355,4
754835,7583,SE355,5
761250,7662,SE355,5
760977,7686,SE355,4
762562,7687,SE355,3
769172,7763,SE355,4
773445,7779,SE355,4
780981,7890,SE355,4
809938,8137,SE355,5
829932,8331,SE355,4
828179,8360,SE355,5
831150,8361,SE355,4
830062,8362,SE355,3
836285,8447,SE355,4
853585,8620,SE355,5
859781,8678,SE355,5
868889,8777,SE355,5
879547,8842,SE355,5
883057,8887,SE355,5
888431,8915,SE355,5
884090,8930,SE355,5
893230,8962,SE355,5
906155,9116,SE355,5
919483,9277,SE355,5
924936,9285,SE355,4
924349,9292,SE355,5
929737,9334,SE355,5
925782,9339,SE355,3
943433,9467,SE355,4
942260,9482,SE355,5
943375,9508,SE355,5
955565,9620,SE355,4
956079,9639,SE355,5
959768,9665,SE355,5
960573,9678,SE355,5
966354,9717,SE355,5
972959,9788,SE355,4
976568,9833,SE355,4
975876,9834,SE355,2
983750,9887,SE355,4
985256,9908,SE355,5
987637,9913,SE355,4
989080,9970,SE355,4
991265,9977,SE355,5
995136,9987,SE355,4
993382,10015,SE355,4
995573,10028,SE355,4
1001364,10077,SE355,5
1023861,10299,SE355,5
1022488,10312,SE355,4
1025372,10325,SE355,3
1028345,10328,SE355,4
1031987,10406,SE355,5
1036157,10418,SE355,5
1045341,10494,SE355,5
1050945,10554,SE355,4
1052843,10571,SE355,5
1057571,10646,SE355,5
1059355,10648,SE355,4
1060787,10694,SE355,5
1075072,10822,SE355,5
1078046,10826,SE355,4
1078571,10856,SE355,4
1096172,11033,SE355,5
1121645,11261,SE355,4
1120656,11262,SE355,5
1123431,11265,SE355,4
1118982,11271,SE355,5
1121364,11277,SE355,5
1122166,11287,SE355,3
1130747,11354,SE355,5
1131375,11388,SE355,3
1133089,11419,SE355,5
1145347,11500,SE355,5
1153054,11584,SE355,4
1158879,11667,SE355,4
1159887,11685,SE355,5
1177062,11832,SE355,4
1185949,11908,SE355,3
1193243,11975,SE355,3
1191182,11993,SE355,5
1197532,12007,SE355,4
1208972,12161,SE355,5
1219537,12232,SE355,5
1218350,12233,SE355,5
1220232,12234,SE355,5
1224761,12308,SE355,4
1242154,12475,SE355,4
1241180,12491,SE355,5
1249757,12554,SE355,5
1252244,12566,SE355,2
1255373,12626,SE355,5
1273049,12779,SE355,3
1281568,12883,SE355,5
1286662,12928,SE355,5
1312890,13218,SE355,5
1317750,13227,SE355,2
1316078,13238,SE355,5
1321748,13265,SE355,5
1319967,13266,SE355,5
1329367,13360,SE355,3
1333242,13374,SE355,5
1344545,13490,SE355,4
1341584,13499,SE355,5
1346270,13532,SE355,4
1345888,13546,SE355,5
1347384,13557,SE355,4
1368258,13740,SE355,5
1372142,13763,SE355,5
1375678,13834,SE355,4
1391645,13961,SE355,5
1395645,14001,SE355,3
1396787,14054,SE355,3
1398688,14074,SE355,5
1404379,14122,SE355,5
1415035,14185,SE355,5
1413864,14202,SE355,5
1415283,14235,SE355,4
1427641,14317,SE355,5
1424476,14320,SE355,4
1428863,14351,SE355,5
1428376,14359,SE355,5
1440150,14451,SE355,5
1440946,14455,SE355,5
1444630,14476,SE355,5
1459170,14661,SE355,5
1463051,14681,SE355,5
1467535,14710,SE355,4
1465754,14711,SE355,4
1468649,14735,SE355,4
1477784,14861,SE355,5
1483465,14899,SE355,5
1485454,14908,SE355,2
1485189,14940,SE355,5
1489377,14970,SE355,4
1496051,15011,SE355,4
1498549,15034,SE355,5
1498378,15061,SE355,4
1502058,15078,SE355,4
1509966,15165,SE355,5
1523162,15293,SE355,4
1533033,15363,SE355,4
1534285,15427,SE355,4
1536566,15431,SE355,5
1541841,15459,SE355,4
1543150,15481,SE355,4
1540876,15484,SE355,5
1543168,15499,SE355,4
1546484,15548,SE355,5
1560061,15661,SE355,5
1565068,15718,SE355,5
1572035,15755,SE355,4
1572950,15779,SE355,4
1577055,15825,SE355,4
1580734,15841,SE355,5
1580246,15848,SE355,5
1579356,15849,SE355,5
1579258,15850,SE355,5
1595636,15992,SE355,5
1599458,16052,SE355,5
1606351,16114,SE355,5
1606866,16134,SE355,4
1608264,16146,SE355,4
1614952,16201,SE355,5
1612085,16205,SE355,4
1619447,16241,SE355,5
1638687,16473,SE355,5
1647058,16528,SE355,4
1655532,16587,SE355,4
1654290,16632,SE355,5
1662537,16662,SE355,3
1659482,16676,SE355,4
1661385,16698,SE355,4
1666761,16728,SE355,5
1668060,16740,SE355,4
1672765,16792,SE355,3
1677574,16849,SE355,4
1678864,16852,SE355,5
1681880,16898,SE355,5
1688063,16943,SE355,4
1695039,16989,SE355,4
1695659,17015,SE355,4
1704541,17086,SE355,5
1702270,17092,SE355,3
1716051,17211,SE355,5
1715469,17223,SE355,4
1721745,17262,SE355,5
1719489,17283,SE355,4
1723087,17317,SE355,4
1727548,17323,SE355,5
1725587,17342,SE355,5
1730149,17350,SE355,4
1726883,17351,SE355,4
1732337,17360,SE355,5
1733448,17382,SE355,5
1738344,17427,SE355,5
1739963,17462,SE355,5
1741262,17474,SE355,4
1754583,17628,SE355,5
1756473,17637,SE355,5
1759261,17653,SE355,5
1764443,17687,SE355,4
1767237,17709,SE355,4
1776438,17802,SE355,5
1772480,17804,SE355,3
1780743,17850,SE355,5
1779965,17864,SE355,4
1796482,18046,SE355,3
1799785,18082,SE355,4
1800780,18087,SE355,5
1813086,18216,SE355,4
1824235,18277,SE355,4
1824773,18320,SE355,5
1831271,18383,SE355,5
1830184,18385,SE355,5
1840742,18449,SE355,3
1839358,18451,SE355,5
1840160,18461,SE355,5
1840964,18473,SE355,5
1841084,18494,SE355,4
1844154,18495,SE355,4
1845951,18510,SE355,4
1845561,18516,SE355,5
1844789,18536,SE355,4
1858059,18639,SE355,5
1859358,18651,SE355,5
1864885,18733,SE355,3
1866178,18739,SE355,2
1877552,18827,SE355,5
1876969,18838,SE355,5
1884240,18882,SE355,5
1880690,18896,SE355,5
1888380,18963,SE355,5
1893838,18976,SE355,3
1894154,18995,SE355,4
1896831,18999,SE355,3
1902632,19058,SE355,5
1900755,19062,SE355,1
1905546,19101,SE355,4
1913458,19192,SE355,4
1914387,19230,SE355,4
1921764,19281,SE355,4
1925479,19333,SE355,4
1941550,19465,SE355,4
1942059,19479,SE355,4
1943168,19499,SE355,4
1945257,19509,SE355,4
1945470,19524,SE355,3
1950334,19537,SE355,4
1951033,19543,SE355,5
1946184,19545,SE355,5
1953533,19568,SE355,4
1956046,19606,SE355,5
1957339,19612,SE355,4
1956857,19625,SE355,5
1974852,19800,SE355,5
1984033,19873,SE355,5
1985539,19894,SE355,5
1992857,19985,SE355,5
1995638,19994,SE355,5
1993377,20010,SE355,4
1999634,20030,SE355,5
2004935,20084,SE355,5
2013690,20226,SE355,3
2023883,20321,SE355,5
2031145,20356,SE355,4
2029364,20357,SE355,5
2031458,20372,SE355,5
2033182,20413,SE355,5
2033389,20422,SE355,2
2040461,20465,SE355,5
2038881,20469,SE355,4
2040475,20479,SE355,5
2045954,20513,SE355,5
2047853,20531,SE355,3
2056342,20605,SE355,4
2060638,20644,SE355,3
2064551,20696,SE355,5
2071135,20746,SE355,5
2077971,20850,SE355,4
2087050,20920,SE355,5
2092964,20993,SE355,5
2102177,21098,SE355,3
2106050,21110,SE355,4
2109752,21149,SE355,5
2109579,21174,SE355,5
2118762,21249,SE355,3
2128947,21336,SE355,4
2134777,21424,SE355,4
2139536,21431,SE355,4
2136481,21445,SE355,5
2140154,21455,SE355,5
2152457,21581,SE355,5
2152855,21583,SE355,5
2151785,21602,SE355,4
2155657,21613,SE355,3
2165032,21682,SE355,4
2164449,21693,SE355,4
2161888,21706,SE355,5
2165456,21710,SE355,5
2169058,21748,SE355,4
2172766,21793,SE355,5
2183333,21866,SE355,5
2183353,21886,SE355,5
2185730,21887,SE355,5
2188546,21931,SE355,5
2189763,21960,SE355,4
2188881,21969,SE355,3
2190573,21978,SE355,4
2198548,22033,SE355,4
2200744,22051,SE355,4
2209931,22130,SE355,5
2210060,22160,SE355,5
2212671,22197,SE355,5
2221473,22287,SE355,2
2221876,22294,SE355,5
2223781,22318,SE355,4
2224179,22320,SE355,4
2227383,22356,SE355,5
2232064,22384,SE355,1
2231590,22405,SE355,5
2236451,22415,SE355,5
2239941,22440,SE355,4
2244435,22479,SE355,3
2243256,22488,SE355,4
2243460,22494,SE355,4
2243871,22509,SE355,5
2244077,22517,SE355,4
2244090,22530,SE355,5
2257539,22614,SE355,5
2261767,22684,SE355,4
2263767,22704,SE355,5
2265582,22737,SE355,4
2275052,22802,SE355,5
2278657,22843,SE355,3
2284453,22897,SE355,3
2285861,22919,SE355,4
2286951,22920,SE355,5
2293737,22974,SE355,5
2291763,22980,SE355,5
2295683,23039,SE355,5
2305078,23128,SE355,3
2308446,23130,SE355,1
2305477,23131,SE355,5
2306574,23139,SE355,5
2312332,23155,SE355,5
2312651,23177,SE355,5
2310581,23186,SE355,3
2320484,23288,SE355,5
2328761,23348,SE355,4
2328288,23370,SE355,4
2329988,23387,SE355,3
2332960,23389,SE355,4
2336934,23403,SE355,1
2337869,23447,SE355,4
2337486,23460,SE355,4
2343873,23511,SE355,5
2349346,23539,SE355,4
2348561,23546,SE355,5
2347987,23566,SE355,4
2360654,23660,SE355,4
2366337,23700,SE355,4
2367978,23757,SE355,5
2373069,23799,SE355,4
2376159,23820,SE355,5
2375967,23826,SE355,4
2386651,23917,SE355,5
2386076,23936,SE355,5
2391831,23949,SE355,4
2390372,23975,SE355,3
2393255,23987,SE355,4
2396335,23998,SE355,5
2397833,24011,SE355,3
2395978,24037,SE355,5
2406771,24138,SE355,5
2410751,24158,SE355,5
2410962,24171,SE355,4
2412549,24174,SE355,5
2411566,24181,SE355,5
2412675,24201,SE355,2
2415382,24235,SE355,4
2420754,24261,SE355,3
2420786,24293,SE355,5
2424453,24297,SE355,5
2431555,24370,SE355,3
2433751,24388,SE355,5
2431576,24391,SE355,5
2439741,24438,SE355,5
2456130,24591,SE355,5
2453769,24606,SE355,4
2458069,24649,SE355,5
2458763,24650,SE355,5
2464335,24678,SE355,4
2473552,24787,SE355,5
2474957,24806,SE355,4
2478584,24869,SE355,4
2481279,24891,SE355,2
2492479,25003,SE355,5
2494857,25005,SE355,5
2512432,25156,SE355,5
2507384,25157,SE355,5
2512562,25187,SE355,5
2512871,25199,SE355,5
2519140,25231,SE355,5
2523837,25275,SE355,4
2532135,25356,SE355,3
2543752,25489,SE355,5
2544154,25495,SE355,5
2547675,25551,SE355,5
2551070,25580,SE355,5
2551685,25601,SE355,5
2558032,25612,SE355,3
2556760,25627,SE355,4
2554984,25633,SE355,4
2562074,25694,SE355,4
2568148,25729,SE355,5
2574343,25786,SE355,3
2575286,25838,SE355,5
2591080,25990,SE355,4
2590985,25994,SE355,5
2600138,26039,SE355,4
2599760,26057,SE355,5
2619232,26224,SE355,5
2620733,26240,SE355,4
2638455,26439,SE355,5
2641934,26453,SE355,5
2644587,26532,SE355,5
2654067,26607,SE355,5
2654570,26615,SE355,5
2657644,26620,SE355,4
2658365,26648,SE355,4
2666438,26702,SE355,4
2671642,26758,SE355,5
2677238,26810,SE355,5
2677438,26812,SE355,3
2680169,26870,SE355,3
2685565,26920,SE355,3
2690243,26945,SE355,5
2690162,26963,SE355,5
2693257,26989,SE355,5
2693079,27009,SE355,5
2693278,27010,SE355,4
2706952,27121,SE355,5
2710167,27168,SE355,5
2710878,27186,SE355,4
2714073,27213,SE355,4
2717645,27221,SE355,5
2715880,27238,SE355,5
2723053,27283,SE355,5
2720678,27284,SE355,5
2724941,27290,SE355,4
2729335,27328,SE355,3
2728566,27351,SE355,5
2730646,27352,SE355,5
2736290,27452,SE355,5
2742635,27461,SE355,5
2740870,27478,SE355,4
2742385,27508,SE355,5
2743874,27512,SE355,3
2748877,27565,SE355,5
2749181,27572,SE355,4
2749975,27574,SE355,5
2756054,27614,SE355,4
2760841,27649,SE355,5
2761640,27656,SE355,5
2763354,27687,SE355,3
2763462,27696,SE355,4
2770484,27788,SE355,4
2777938,27817,SE355,5
2779941,27840,SE355,5
2781160,27871,SE355,4
2779681,27877,SE355,5
2782965,27894,SE355,4
2783675,27911,SE355,5
2791082,27992,SE355,5
2793471,28005,SE355,4
2794176,28017,SE355,3
2800158,28059,SE355,3
2798988,28077,SE355,4
2804651,28097,SE355,3
2804071,28111,SE355,3
2804372,28115,SE355,5
2815182,28233,SE355,5
2815990,28249,SE355,3
2817784,28261,SE355,5
2827334,28307,SE355,5
2825555,28310,SE355,5
2822784,28311,SE355,5
2823579,28314,SE355,4
2826379,28342,SE355,5
2830762,28369,SE355,5
2839839,28437,SE355,5
2837173,28444,SE355,4
2839952,28451,SE355,4
2840572,28477,SE355,5
2845259,28511,SE355,5
2848473,28557,SE355,3
2856190,28651,SE355,3
2872530,28755,SE355,5
2880148,28849,SE355,4
2887762,28939,SE355,4
2895353,29006,SE355,4
2896668,29034,SE355,3
2898457,29041,SE355,4
2904246,29088,SE355,3
2913734,29171,SE355,4
2911755,29172,SE355,4
2914537,29182,SE355,5
2911964,29183,SE355,5
2915932,29191,SE355,5
2913285,29217,SE355,4
2919340,29233,SE355,5
2929339,29332,SE355,4
2937733,29410,SE355,5
2940458,29462,SE355,4
2942370,29493,SE355,5
2943957,29496,SE355,3
2947349,29522,SE355,5
2955732,29589,SE355,5
2956047,29607,SE355,5
2961769,29686,SE355,4
2965454,29708,SE355,5
2966844,29712,SE355,5
2966855,29723,SE355,4
2978038,29818,SE355,5
2981241,29853,SE355,5
2977979,29858,SE355,5
2978680,29866,SE355,5
2982648,29874,SE355,5
2989134,29925,SE355,5
2989871,29969,SE355,4
2997935,30014,SE355,4
2998470,30054,SE355,5
2996689,30055,SE355,5
3003860,30098,SE355,3
3007651,30127,SE355,4
3008180,30161,SE355,5
3013980,30219,SE355,5
3014874,30222,SE355,5
3015382,30235,SE355,3
3017080,30250,SE355,3
3018772,30259,SE355,4
3022557,30282,SE355,5
3025361,30314,SE355,3
3037884,30462,SE355,5
3040064,30464,SE355,4
3044374,30517,SE355,5
3061181,30692,SE355,5
3063481,30715,SE355,5
3064282,30724,SE355,5
3068839,30727,SE355,4
3079668,30864,SE355,4
3083464,30898,SE355,3
3088354,30937,SE355,5
3097372,31045,SE355,3
3100740,31047,SE355,5
3099467,31061,SE355,5
3111940,31159,SE355,5
3111943,31162,SE355,4
3111549,31164,SE355,5
3116149,31210,SE355,4
3115387,31240,SE355,5
3117778,31255,SE355,5
3128780,31367,SE355,4
3136160,31421,SE355,3
3138757,31444,SE355,5
3140585,31490,SE355,5
3144952,31501,SE355,5
3147257,31529,SE355,4
3149540,31535,SE355,5
3148353,31536,SE355,3
3153442,31576,SE355,1
3153069,31599,SE355,5
3152779,31606,SE355,3
3156258,31620,SE355,4
3169339,31732,SE355,4
3180073,31873,SE355,4
3179880,31878,SE355,5
3187764,31941,SE355,5
3197838,32016,SE355,4
3196965,32034,SE355,4
3196488,32052,SE355,5
3199860,32058,SE355,5
3199174,32065,SE355,5
3202457,32081,SE355,4
3208850,32138,SE355,4
3209980,32179,SE355,5
3211472,32186,SE355,4
3214468,32212,SE355,4
3220653,32259,SE355,5
3225662,32318,SE355,5
3236649,32415,SE355,4
3240456,32460,SE355,5
3241758,32475,SE355,5
3245375,32528,SE355,5
3254944,32593,SE355,4
3256134,32595,SE355,5
3254689,32635,SE355,4
3259061,32651,SE355,4
3260464,32668,SE355,4
3261655,32671,SE355,5
3259083,32673,SE355,4
3263849,32687,SE355,5
3264286,32728,SE355,4
3268644,32730,SE355,5
3270784,32791,SE355,5
3274388,32831,SE355,5
3278366,32849,SE355,5
3281189,32900,SE355,5
3289840,32938,SE355,5
3292231,32953,SE355,4
3288578,32963,SE355,5
3291656,32972,SE355,4
3297581,33056,SE355,5
3307345,33118,SE355,4
3307856,33134,SE355,5
3314933,33182,SE355,4
3312069,33189,SE355,4
3321839,33257,SE355,5
3325453,33307,SE355,5
3329937,33336,SE355,5
3330742,33349,SE355,5
3332446,33370,SE355,4
3332975,33404,SE355,2
3334670,33416,SE355,5
3336265,33427,SE355,4
3338549,33434,SE355,4
3351177,33588,SE355,5
3361242,33654,SE355,4
3361757,33674,SE355,4
3362270,33692,SE355,5
3362489,33713,SE355,5
3367871,33749,SE355,5
3368381,33764,SE355,4
3368884,33772,SE355,3
3372066,33786,SE355,3
3390846,33954,SE355,5
3405143,34094,SE355,5
3402584,34109,SE355,5
3408687,34173,SE355,2
3420645,34251,SE355,5
3423843,34281,SE355,4
3424062,34302,SE355,4
3425845,34303,SE355,4
3427837,34315,SE355,1
3427850,34328,SE355,5
3439849,34447,SE355,5
3443233,34465,SE355,4
3441653,34469,SE355,4
3440475,34479,SE355,3
3443063,34493,SE355,5
3449186,34577,SE355,5
3467131,34702,SE355,5
3467733,34710,SE355,4
3463489,34723,SE355,5
3473431,34765,SE355,5
3478065,34845,SE355,4
3479476,34870,SE355,5
3478686,34872,SE355,5
3486832,34900,SE355,4
3490851,34959,SE355,4
3487784,34961,SE355,5
3491566,34981,SE355,5
3493674,35010,SE355,5
3502352,35075,SE355,5
3500589,35094,SE355,5
3505754,35111,SE355,3
3502589,35114,SE355,3
3511470,35184,SE355,4
3510290,35192,SE355,5
3511086,35196,SE355,5
3513979,35218,SE355,5
3517743,35220,SE355,2
3518849,35237,SE355,4
3520535,35240,SE355,4
3522673,35299,SE355,5
3528046,35326,SE355,5
3529845,35343,SE355,5
3531133,35344,SE355,4
3533173,35404,SE355,3
3536450,35414,SE355,3
3560738,35645,SE355,4
3564630,35676,SE355,5
3560774,35681,SE355,3
3560885,35693,SE355,5
3564775,35722,SE355,4
3567162,35733,SE355,3
3579431,35825,SE355,4
3581171,35882,SE355,5
3583465,35899,SE355,1
3588730,35917,SE355,5
3592157,35978,SE355,4
3590685,35991,SE355,4
3596986,36055,SE355,1
3599866,36064,SE355,4
3613756,36193,SE355,5
3625333,36286,SE355,4
3624965,36314,SE355,5
3627350,36323,SE355,4
3629368,36361,SE355,4
3630757,36364,SE355,4
3634231,36373,SE355,5
3643261,36493,SE355,4
3642374,36497,SE355,4
3645941,36500,SE355,5
3647261,36533,SE355,5
3647390,36563,SE355,4
3654059,36599,SE355,4
3659650,36646,SE355,3
3657889,36667,SE355,5
3669364,36757,SE355,5
3676151,36812,SE355,5
3675559,36814,SE355,5
3672689,36815,SE355,4
3687663,36939,SE355,5
3687975,36954,SE355,3
3695273,37025,SE355,1
3698882,37070,SE355,4
3706661,37127,SE355,3
3713751,37188,SE355,5
3722776,37303,SE355,5
3727045,37315,SE355,5
3728861,37349,SE355,4
3729164,37355,SE355,4
3736236,37398,SE355,4
3738831,37419,SE355,5
3738450,37434,SE355,5
3747755,37532,SE355,5
3748171,37552,SE355,5
3752536,37561,SE355,4
3762588,37713,SE355,5
3764480,37724,SE355,5
3769848,37746,SE355,3
3772648,37774,SE355,4
3775646,37802,SE355,4
3778143,37824,SE355,4
3777367,37840,SE355,3
3781037,37847,SE355,3
3778484,37868,SE355,5
3782461,37885,SE355,3
3785340,37893,SE355,3
3787155,37926,SE355,5
3788459,37943,SE355,5
3793841,37979,SE355,4
3794544,37989,SE355,4
3804138,38079,SE355,5
3804552,38097,SE355,5
3804282,38124,SE355,5
3814339,38182,SE355,5
3827751,38328,SE355,4
3825873,38331,SE355,4
3827177,38348,SE355,1
3830057,38357,SE355,3
3834935,38384,SE355,5
3834167,38408,SE355,3
3835360,38413,SE355,5
3838133,38414,SE355,5
3832988,38417,SE355,1
3838957,38446,SE355,4
3840171,38472,SE355,4
3841862,38480,SE355,4
3842859,38487,SE355,4
3842573,38498,SE355,5
3856158,38619,SE355,4
3857546,38621,SE355,5
3860580,38685,SE355,4
3869535,38730,SE355,3
3867582,38757,SE355,5
3872483,38807,SE355,4
3877160,38831,SE355,5
3879441,38835,SE355,5
3878563,38848,SE355,4
3880946,38855,SE355,4
3886634,38900,SE355,5
3884160,38901,SE355,5
3892738,38965,SE355,3
3889876,38974,SE355,5
3892388,39011,SE355,5
3893380,39013,SE355,4
3898050,39030,SE355,5
3896770,39037,SE355,4
3902844,39072,SE355,4
3905273,39125,SE355,4
3907255,39127,SE355,3
3920945,39254,SE355,5
3925333,39286,SE355,5
3923573,39308,SE355,2
3928134,39315,SE355,5
3927053,39323,SE355,5
3927573,39348,SE355,4
3936741,39408,SE355,4
3938442,39426,SE355,5
3940038,39438,SE355,5
3957254,39626,SE355,5
3958752,39639,SE355,4
3960259,39661,SE355,5
3963642,39678,SE355,4
3974938,39787,SE355,5
3974989,39838,SE355,4
3986140,39901,SE355,4
3982287,39909,SE355,5
3985482,39936,SE355,5
3987474,39948,SE355,4
3992430,39954,SE355,3
3990483,39987,SE355,5
4012435,40159,SE355,3
4015831,40189,SE355,5
4014248,40190,SE355,5
4014762,40209,SE355,5
4021151,40262,SE355,5
4028936,40325,SE355,5
4027965,40344,SE355,4
4033779,40416,SE355,3
4038779,40466,SE355,4
4042257,40479,SE355,5
4046247,40509,SE355,3
4048845,40533,SE355,4
4047486,40560,SE355,3
4050788,40595,SE355,5
4067484,40758,SE355,4
4073458,40792,SE355,5
4080931,40840,SE355,3
4081555,40870,SE355,4
4084653,40899,SE355,2
4099047,41037,SE355,5
4099273,41065,SE355,5
4100167,41068,SE355,4
4104152,41093,SE355,4
4102679,41105,SE355,5
4118543,41228,SE355,4
4119976,41275,SE355,5
4124645,41291,SE355,4
4126941,41310,SE355,4
4123874,41312,SE355,4
4127264,41336,SE355,3
4128969,41358,SE355,4
4134185,41426,SE355,5
4140955,41464,SE355,5
4140962,41471,SE355,5
4142852,41480,SE355,4
4148032,41512,SE355,4
4163742,41679,SE355,2
4162864,41692,SE355,4
4164754,41701,SE355,4
4167665,41741,SE355,5
4183944,41883,SE355,5
4183850,41888,SE355,3
4183478,41912,SE355,3
4185885,41943,SE355,4
4188464,41948,SE355,5
4189653,41949,SE355,3
4189561,41956,SE355,5
4191053,41963,SE355,5
4193632,41968,SE355,4
4197872,42050,SE355,5
4208433,42117,SE355,5
4211486,42200,SE355,3
4213284,42216,SE355,5
4216282,42244,SE355,4
4219269,42261,SE355,5
4220069,42269,SE355,5
4222752,42279,SE355,4
4223467,42301,SE355,5
4232442,42366,SE355,5
4232655,42381,SE355,4
4234169,42410,SE355,3
4234284,42426,SE355,4
4236973,42442,SE355,5
4248488,42572,SE355,4
4257234,42606,SE355,2
4264033,42673,SE355,4
4262081,42701,SE355,5
4264873,42721,SE355,3
4284359,42902,SE355,5
4282382,42905,SE355,4
4294245,42987,SE355,4
4303336,43069,SE355,4
4310238,43140,SE355,5
4310541,43146,SE355,4
4314161,43202,SE355,5
4320140,43241,SE355,2
4319355,43248,SE355,5
4326634,43300,SE355,4
4328639,43325,SE355,5
4327682,43358,SE355,4
4335155,43406,SE355,5
4337184,43455,SE355,4
4340759,43466,SE355,5
4340070,43470,SE355,3
4344870,43518,SE355,5
4344188,43529,SE355,5
4349165,43556,SE355,3
4354447,43591,SE355,5
4357542,43617,SE355,4
4357259,43631,SE355,4
4360338,43641,SE355,5
4357480,43654,SE355,5
4361151,43662,SE355,5
4361670,43686,SE355,4
4362181,43702,SE355,3
4373364,43797,SE355,5
4376159,43820,SE355,5
4379477,43871,SE355,5
4382646,43872,SE355,5
4387688,43964,SE355,5
4391159,43970,SE355,5
4395358,44011,SE355,5
4404431,44075,SE355,5
4405346,44099,SE355,5
4403087,44117,SE355,4
4416558,44223,SE355,4
4421258,44270,SE355,5
4421889,44307,SE355,4
4427240,44312,SE355,3
4432883,44411,SE355,5
4460361,44664,SE355,5
4462844,44672,SE355,5
4471767,44784,SE355,5
4485046,44896,SE355,5
4486648,44914,SE355,5
4490844,44952,SE355,5
4493341,44974,SE355,5
4492172,44993,SE355,5
4497132,45003,SE355,4
4495768,45025,SE355,5
4501034,45044,SE355,5
4506170,45131,SE355,5
4528733,45320,SE355,5
4526659,45325,SE355,5
4532538,45363,SE355,4
4528586,45371,SE355,3
4530482,45386,SE355,3
4536865,45433,SE355,2
4538286,45468,SE355,5
4547445,45519,SE355,5
4552173,45594,SE355,4
4565272,45724,SE355,5
4570884,45792,SE355,5
4574370,45813,SE355,5
4577363,45836,SE355,5
4588784,45971,SE355,4
4595290,46042,SE355,5
4610739,46146,SE355,5
4608760,46147,SE355,4
4613144,46175,SE355,5
4609880,46178,SE355,3
4616864,46232,SE355,4
4617955,46234,SE355,5
